Month	Day	Year	T_avg	T_max	T_min	RH_avg	RH_max	RH_min	Precip	SVP	AVP	VPD
1	23	2006	9.7	17.2	4.4	28	36	20	0	1.203	0.337	0.867
1	24	2006	10.9	18.3	7.2	32	43	19	0	1.304	0.417	0.887
1	25	2006	6.6	11.7	1.7	54	100	31	1.78	0.975	0.526	0.448
1	26	2006	2.2	4.4	0	91	100	74	13.21	0.716	0.651	0.064
1	27	2006	1	3.9	0	100	100	97	3.3	0.657	0.657	0.000
1	28	2006	2	3.9	0.6	100	100	100	33.53	0.706	0.706	0.000
1	29	2006	5	6.1	3.9	100	100	100	0.25	0.872	0.872	0.000
1	30	2006	3.9	5.6	0.6	98	100	85	37.08	0.808	0.791	0.016
1	31	2006	3.5	6.7	0	71	94	51	0	0.785	0.557	0.228
2	1	2006	4.2	7.2	1.1	96	100	67	35.31	0.825	0.792	0.033
2	2	2006	7.5	8.9	5.6	100	100	100	9.91	1.037	1.037	0.000
2	3	2006	9.3	16.7	4.4	81	100	43	0.25	1.172	0.949	0.223
2	4	2006	5.6	8.3	2.8	90	100	63	15.24	0.910	0.819	0.091
2	5	2006	11	19.4	1.7	25	65	6	0	1.313	0.328	0.985
2	6	2006	13.6	21.1	9.4	20	37	12	0	1.558	0.312	1.246
2	7	2006	14.9	23.3	10.6	20	35	8	0	1.694	0.339	1.356
2	8	2006	14.8	22.2	10	22	37	11	0	1.684	0.370	1.313
2	9	2006	14.4	23.9	8.3	22	26	11	0	1.641	0.361	1.280
2	10	2006	13.6	21.1	8.9	29	50	17	0	1.558	0.452	1.106
2	11	2006	13	18.3	8.9	36	43	31	0	1.498	0.539	0.959
2	12	2006	14.9	21.7	9.4	23	33	13	0	1.694	0.390	1.305
2	13	2006	13.5	20.6	8.9	33	58	21	0	1.547	0.511	1.037
2	14	2006	8.1	13.9	0	33	48	16	0	1.080	0.356	0.724
2	15	2006	0.5	5.6	-2.8	49	70	29	0	0.633	0.310	0.323
2	16	2006	0.3	6.7	-3.3	43	89	21	0	0.624	0.268	0.356
2	17	2006	-1.1	1.1	-2.2	84	96	58	2.54	0.564	0.473	0.090
2	18	2006	-1.3	3.9	-2.8	93	98	76	5.59	0.555	0.516	0.039
2	19	2006	0.4	8.9	-2.8	76	96	41	0.76	0.629	0.478	0.151
2	20	2006	2.7	11.1	-2.8	37	64	11	0	0.742	0.274	0.467
2	21	2006	5.1	10	0	30	38	18	0	0.878	0.264	0.615
2	22	2006	9.3	16.1	3.3	32	39	20	0	1.172	0.375	0.797
2	23	2006	10.2	16.1	5	35	48	23	0	1.245	0.436	0.809
2	24	2006	10.3	16.1	5.6	39	49	27	0	1.253	0.489	0.764
2	25	2006	10.1	16.7	5.6	37	49	25	0	1.236	0.457	0.779
2	26	2006	7.6	13.3	4.4	59	100	24	24.38	1.044	0.616	0.428
2	27	2006	7.7	9.4	5.6	100	100	100	98.04	1.051	1.051	0.000
2	28	2006	2.5	5.6	1.1	100	100	100	1.78	0.731	0.731	0.000
3	1	2006	3.8	11.1	0	84	100	53	0.76	0.802	0.674	0.128
3	2	2006	0.6	5	-1.1	99	100	85	13.21	0.638	0.632	0.006
3	3	2006	-0.1	1.1	-1.1	99	100	91	1.27	0.606	0.600	0.006
3	4	2006	1.6	5.6	-1.7	81	100	56	14.48	0.686	0.555	0.130
3	5	2006	2.6	4.4	1.1	75	100	39	43.69	0.737	0.552	0.184
3	6	2006	1.8	4.4	0.6	100	100	100	36.83	0.696	0.696	0.000
3	7	2006	1.4	3.9	0	100	100	98	14.99	0.676	0.676	0.000
3	8	2006	3.3	11.1	-1.1	70	96	32	0.76	0.774	0.542	0.232
3	9	2006	1.6	5.6	-1.7	87	100	38	7.62	0.686	0.597	0.089
3	10	2006	-1.9	0	-3.3	95	100	82	1.02	0.531	0.505	0.027
3	11	2006	-1.5	3.3	-3.9	88	98	58	6.86	0.547	0.482	0.066
3	12	2006	-1.6	0.6	-3.9	98	100	92	0	0.543	0.532	0.011
3	13	2006	0.3	3.3	-1.1	95	100	75	9.91	0.624	0.593	0.031
3	14	2006	0.3	4.4	-1.1	98	100	84	4.32	0.624	0.612	0.012
3	15	2006	0.1	1.1	-0.6	98	100	94	0.25	0.615	0.603	0.012
3	16	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	17	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	18	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	19	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	20	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	21	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	22	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	23	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	24	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	25	2006	-9999	-9999	-9999	-9999	-9999	-9999	-9999	29409718.514	-2940677754.248	NA
3	26	2006	9.4	15	5	66	91	36	52.83	1.179	0.778	0.401
3	27	2006	7.3	15.6	3.3	73	100	39	18.03	1.023	0.747	0.276
3	28	2006	3.6	6.1	0	100	100	100	9.14	0.791	0.791	0.000
3	29	2006	1.7	5	0	100	100	94	5.59	0.691	0.691	0.000
3	30	2006	3.6	8.3	1.1	91	100	72	14.73	0.791	0.719	0.071
3	31	2006	1.5	4.4	0	100	100	100	39.12	0.681	0.681	0.000
4	1	2006	2.3	7.2	0	98	100	91	14.48	0.721	0.707	0.014
4	2	2006	3.6	7.8	1.7	93	100	66	34.8	0.791	0.735	0.055
4	3	2006	5.9	8.3	3.3	100	100	100	72.39	0.929	0.929	0.000
4	4	2006	2.9	6.7	0.6	100	100	100	26.42	0.752	0.752	0.000
4	5	2006	2.8	6.1	0	100	100	99	6.6	0.747	0.747	0.000
4	6	2006	5.5	11.7	2.2	91	100	66	0	0.903	0.822	0.081
4	7	2006	6.6	13.9	2.8	86	100	52	21.34	0.975	0.838	0.136
4	8	2006	4.5	8.9	1.7	88	100	58	0	0.842	0.741	0.101
4	9	2006	4.7	7.2	3.3	92	100	73	13.97	0.854	0.786	0.068
4	10	2006	3.3	6.1	1.7	100	100	97	8.64	0.774	0.774	0.000
4	11	2006	4	5.6	2.2	100	100	100	40.64	0.813	0.813	0.000
4	12	2006	7.2	11.1	5	90	100	70	17.27	1.016	0.914	0.102
4	13	2006	12.5	18.3	6.7	59	81	42	0	1.449	0.855	0.594
4	14	2006	11.5	17.2	5.6	67	100	42	0	1.357	0.909	0.448
4	15	2006	3.9	11.1	1.7	100	100	99	18.8	0.808	0.808	0.000
4	16	2006	9.9	16.7	0.6	98	100	96	54.1	1.220	1.195	0.024
4	17	2006	4.1	11.7	-0.6	92	100	70	0	0.819	0.753	0.066
4	18	2006	8.9	15.6	1.7	45	65	21	0	1.140	0.513	0.627
4	19	2006	12.2	18.9	4.4	43	65	28	0	1.421	0.611	0.810
4	20	2006	13.3	19.4	8.3	49	66	29	0	1.527	0.748	0.779
4	21	2006	11.8	18.9	7.2	60	89	34	0	1.384	0.831	0.554
4	22	2006	7.9	11.1	6.1	94	100	73	1.27	1.065	1.002	0.064
4	23	2006	8	13.9	5	96	100	72	11.18	1.073	1.030	0.043
4	24	2006	7.6	10.6	5.6	99	100	86	0	1.044	1.033	0.010
4	25	2006	9.8	15	5	86	100	58	2.29	1.212	1.042	0.170
4	26	2006	16.7	25.6	7.8	56	100	23	0	1.901	1.065	0.837
4	27	2006	20.3	28.3	11.1	31	57	16	0	2.382	0.738	1.644
4	28	2006	20	26.7	15	50	91	25	0	2.338	1.169	1.169
4	29	2006	18.1	22.8	14.4	66	98	45	0	2.077	1.371	0.706
4	30	2006	19.4	25.6	13.3	38	96	19	0	2.253	0.856	1.397
5	1	2006	18.8	24.4	13.9	26	40	15	0	2.170	0.564	1.606
5	2	2006	18.2	23.9	12.8	32	49	20	0	2.090	0.669	1.421
5	3	2006	16.1	22.2	11.7	44	68	28	0	1.830	0.805	1.025
5	4	2006	14.5	18.9	10	60	97	24	0	1.651	0.991	0.660
5	5	2006	14	18.9	8.9	75	100	52	0	1.599	1.199	0.400
5	6	2006	15.1	21.1	8.9	56	89	33	0	1.716	0.961	0.755
5	7	2006	16.9	21.1	12.2	54	79	42	0	1.925	1.040	0.886
5	8	2006	17.1	22.8	11.1	48	82	20	0	1.950	0.936	1.014
5	9	2006	18.8	25	12.2	26	36	18	0	2.170	0.564	1.606
5	10	2006	20.7	27.2	15	24	39	15	0	2.442	0.586	1.856
5	11	2006	20.5	27.2	13.9	36	53	20	0	2.412	0.868	1.543
5	12	2006	20.2	27.2	13.9	36	54	22	0	2.367	0.852	1.515
5	13	2006	20	27.2	13.9	42	59	24	0	2.338	0.982	1.356
5	14	2006	22.9	28.9	15	36	48	28	0	2.792	1.005	1.787
5	15	2006	23.7	30	19.4	34	49	25	0	2.931	0.996	1.934
5	16	2006	24.3	28.9	20	42	59	29	0	3.038	1.276	1.762
5	17	2006	24.7	30	19.4	41	61	30	0	3.112	1.276	1.836
5	18	2006	23.5	30	16.7	41	54	26	0	2.896	1.187	1.708
5	19	2006	15.5	21.7	8.9	59	100	20	6.6	1.761	1.039	0.722
5	20	2006	14.1	20.6	8.9	81	100	53	0	1.609	1.303	0.306
5	21	2006	10.1	12.8	7.2	97	100	86	9.91	1.236	1.199	0.037
5	22	2006	8.4	11.7	6.7	97	100	72	7.87	1.102	1.069	0.033
5	23	2006	11.1	18.3	6.1	82	100	51	0	1.321	1.084	0.238
5	24	2006	12.4	17.8	7.8	79	100	57	0	1.440	1.138	0.302
5	25	2006	13.9	20.6	8.3	71	100	45	0	1.588	1.128	0.461
5	26	2006	9.2	15	2.8	80	100	53	0	1.164	0.931	0.233
5	27	2006	6.4	15	1.1	79	100	44	0.51	0.961	0.759	0.202
5	28	2006	11.1	18.3	3.9	54	88	30	0	1.321	0.714	0.608
5	29	2006	14.5	20.6	6.7	40	62	25	0	1.651	0.660	0.991
5	30	2006	18.1	23.9	11.7	37	53	27	0	2.077	0.768	1.309
5	31	2006	20.2	26.7	13.9	37	53	26	0	2.367	0.876	1.491
6	1	2006	19.2	24.4	15	52	79	35	0	2.225	1.157	1.068
6	2	2006	18.9	24.4	14.4	67	99	49	0	2.184	1.463	0.721
6	3	2006	20.7	27.2	15	60	100	37	0	2.442	1.465	0.977
6	4	2006	19.7	25.6	15	55	72	34	0	2.295	1.262	1.033
6	5	2006	21.6	27.2	15	45	67	30	0	2.580	1.161	1.419
6	6	2006	22	27.2	16.7	45	64	31	0	2.644	1.190	1.454
6	7	2006	20.8	26.1	15	51	65	34	0	2.457	1.253	1.204
6	8	2006	18.3	23.9	13.9	44	69	25	0	2.103	0.925	1.178
6	9	2006	18.8	24.4	12.8	38	50	24	0	2.170	0.825	1.345
6	10	2006	18.6	25.6	12.8	45	64	28	0	2.143	0.964	1.179
6	11	2006	18.4	24.4	13.9	50	65	34	0	2.116	1.058	1.058
6	12	2006	14.3	19.4	8.3	70	100	50	0	1.630	1.141	0.489
6	13	2006	10.2	15	7.8	89	100	57	1.78	1.245	1.108	0.137
6	14	2006	13.3	18.9	7.8	71	100	41	0.25	1.527	1.084	0.443
6	15	2006	17.7	23.3	10	52	77	36	0	2.025	1.053	0.972
6	16	2006	23.4	30	16.1	29	39	23	0	2.878	0.835	2.043
6	17	2006	24.1	30.6	18.3	30	44	23	0	3.002	0.901	2.101
6	18	2006	22.7	28.9	16.1	38	52	26	0	2.759	1.048	1.710
6	19	2006	21.8	27.8	15.6	30	50	18	0	2.612	0.784	1.828
6	20	2006	24.1	29.4	18.3	31	46	21	0	3.002	0.931	2.071
6	21	2006	25.3	30.6	19.4	27	36	17	0	3.225	0.871	2.354
6	22	2006	27.6	33.3	21.7	22	37	16	0	3.693	0.812	2.880
6	23	2006	28.6	34.4	23.3	28	47	19	0	3.914	1.096	2.818
6	24	2006	30.1	35.6	25.6	33	45	20	0	4.267	1.408	2.859
6	25	2006	30.2	35.6	25	30	45	16	0	4.292	1.288	3.004
6	26	2006	29.3	33.9	24.4	30	44	18	0	4.076	1.223	2.853
6	27	2006	26.9	32.8	22.8	37	65	22	0	3.544	1.311	2.233
6	28	2006	23.8	29.4	19.4	49	74	33	0	2.948	1.445	1.504
6	29	2006	24.1	30.6	17.8	43	67	26	0	3.002	1.291	1.711
6	30	2006	24	30	18.3	35	43	23	0	2.984	1.044	1.940
7	1	2006	24.6	30	19.4	29	42	24	0	3.093	0.897	2.196
7	2	2006	23.9	30	17.8	34	49	23	0	2.966	1.008	1.958
7	3	2006	23.3	29.4	17.2	33	47	22	0	2.861	0.944	1.917
7	4	2006	22.1	27.8	17.2	36	47	24	0	2.660	0.958	1.702
7	5	2006	21.2	26.7	16.1	36	50	21	0	2.518	0.906	1.611
7	6	2006	20.9	27.2	14.4	36	51	25	0	2.472	0.890	1.582
7	7	2006	24.1	30	16.1	27	50	13	0	3.002	0.811	2.191
7	8	2006	26.6	32.2	20.6	29	42	22	0	3.483	1.010	2.473
7	9	2006	27.1	32.2	21.1	25	38	15	0	3.586	0.897	2.690
7	10	2006	25.1	30.6	20	28	40	18	0	3.187	0.892	2.294
7	11	2006	23	28.3	17.8	27	33	18	0	2.809	0.759	2.051
7	12	2006	20.8	26.1	15	30	40	22	0	2.457	0.737	1.720
7	13	2006	23.9	30.6	17.2	30	45	19	0	2.966	0.890	2.076
7	14	2006	24.9	31.7	18.9	36	50	20	0	3.149	1.134	2.015
7	15	2006	26.1	32.2	19.4	34	48	24	0	3.381	1.150	2.232
7	16	2006	28.1	35	22.2	27	45	14	0	3.802	1.027	2.775
7	17	2006	29.6	36.1	22.8	22	31	12	0	4.147	0.912	3.234
7	18	2006	29.3	35	23.9	28	45	18	0	4.076	1.141	2.934
7	19	2006	27.7	33.3	22.8	36	52	24	0	3.714	1.337	2.377
7	20	2006	29.2	36.1	22.2	32	47	19	0	4.052	1.297	2.756
7	21	2006	29.4	36.1	26.1	35	49	26	0	4.099	1.435	2.664
7	22	2006	30.9	38.3	24.4	32	44	22	0	4.467	1.429	3.038
7	23	2006	31.3	39.4	25.6	32	45	21	0	4.570	1.462	3.108
7	24	2006	30.5	36.1	24.4	29	39	18	0	4.366	1.266	3.100
7	25	2006	30.1	36.1	25	28	40	15	0	4.267	1.195	3.073
7	26	2006	29.4	36.7	23.3	22	33	12	0	4.099	0.902	3.197
7	27	2006	27.9	34.4	21.7	25	42	16	0	3.758	0.939	2.818
7	28	2006	25	30.6	19.4	29	44	19	0	3.168	0.919	2.249
7	29	2006	22.7	28.3	17.8	38	59	25	0	2.759	1.048	1.710
7	30	2006	22.2	27.8	16.7	40	61	24	0	2.676	1.071	1.606
7	31	2006	19.9	26.1	15	37	55	16	0	2.324	0.860	1.464
8	1	2006	21.3	27.8	14.4	34	48	24	0	2.533	0.861	1.672
8	2	2006	22.7	29.4	18.3	38	51	27	0	2.759	1.048	1.710
8	3	2006	24	30.6	17.8	36	53	25	0	2.984	1.074	1.910
8	4	2006	23.7	29.4	18.9	37	56	24	0	2.931	1.084	1.846
8	5	2006	21.6	27.2	15.6	51	72	37	0	2.580	1.316	1.264
8	6	2006	22.9	29.4	18.3	48	68	31	0	2.792	1.340	1.452
8	7	2006	19.4	24.4	13.9	55	75	39	0	2.253	1.239	1.014
8	8	2006	21.1	27.2	13.9	49	72	31	0	2.502	1.226	1.276
8	9	2006	25.1	31.7	18.9	32	45	23	0	3.187	1.020	2.167
8	10	2006	24.5	30.6	18.9	32	46	21	0	3.075	0.984	2.091
8	11	2006	22.9	28.9	17.8	29	39	19	0	2.792	0.810	1.983
8	12	2006	23.2	29.4	17.2	26	35	19	0	2.844	0.739	2.104
8	13	2006	24	29.4	18.9	31	46	21	0	2.984	0.925	2.059
8	14	2006	23.1	30	17.8	33	52	16	0	2.826	0.933	1.894
8	15	2006	22.1	28.3	16.7	35	50	24	0	2.660	0.931	1.729
8	16	2006	19.7	25.6	15	30	47	19	0	2.295	0.689	1.607
8	17	2006	22.1	30	14.4	24	34	11	0	2.660	0.638	2.022
8	18	2006	23.6	30.6	18.9	29	43	23	0	2.913	0.845	2.068
8	19	2006	24.1	30	18.9	30	41	21	0	3.002	0.901	2.101
8	20	2006	23.4	29.4	18.3	25	39	18	0	2.878	0.720	2.159
8	21	2006	23.7	30	17.8	26	33	19	0	2.931	0.762	2.169
8	22	2006	24.3	31.7	18.3	24	32	13	0	3.038	0.729	2.309
8	23	2006	23.4	30	17.2	26	40	13	0	2.878	0.748	2.130
8	24	2006	22.7	29.4	17.8	20	31	11	0	2.759	0.552	2.207
8	25	2006	22.8	29.4	17.8	24	39	16	0	2.776	0.666	2.109
8	26	2006	24	30.6	19.4	30	45	19	0	2.984	0.895	2.089
8	27	2006	24.9	31.1	19.4	31	48	22	0	3.149	0.976	2.173
8	28	2006	24.8	31.7	19.4	26	35	13	0	3.130	0.814	2.316
8	29	2006	22.2	27.8	17.8	29	40	15	0	2.676	0.776	1.900
8	30	2006	22.7	28.3	17.8	29	37	19	0	2.759	0.800	1.959
8	31	2006	24.1	31.7	17.8	25	34	17	0	3.002	0.750	2.251
9	1	2006	25.3	32.2	19.4	22	31	14	0	3.225	0.709	2.515
9	2	2006	25.4	32.8	20.6	28	42	14	0	3.244	0.908	2.336
9	3	2006	24.3	31.7	19.4	28	39	21	0	3.038	0.851	2.187
9	4	2006	24.7	31.1	18.9	28	36	18	0	3.112	0.871	2.240
9	5	2006	25.8	33.3	20.6	22	29	13	0	3.322	0.731	2.591
9	6	2006	26.2	32.2	21.1	19	25	12	0	3.401	0.646	2.755
9	7	2006	25.1	32.2	20.6	22	29	13	0	3.187	0.701	2.486
9	8	2006	21.9	27.8	17.2	33	55	24	0	2.628	0.867	1.761
9	9	2006	18	24.4	13.9	50	71	34	0	2.064	1.032	1.032
9	10	2006	20.6	27.2	15	38	54	21	0	2.427	0.922	1.504
9	11	2006	23.6	30	17.2	39	52	26	0	2.913	1.136	1.777
9	12	2006	25.6	32.2	20.6	35	46	24	0	3.283	1.149	2.134
9	13	2006	25.6	31.1	20.6	32	44	24	0	3.283	1.050	2.232
9	14	2006	15.9	21.1	10.6	47	70	19	0	1.807	0.849	0.958
9	15	2006	10	15	6.1	60	88	38	0	1.228	0.737	0.491
9	16	2006	14.2	20.6	6.7	37	62	20	0	1.619	0.599	1.020
9	17	2006	19.9	26.1	14.4	24	38	17	0	2.324	0.558	1.766
9	18	2006	20.2	27.8	13.9	30	39	19	0	2.367	0.710	1.657
9	19	2006	17.6	23.3	12.2	41	72	30	0	2.013	0.825	1.187
9	20	2006	17.8	26.7	11.1	25	34	14	0	2.038	0.510	1.529
9	21	2006	18.7	25.6	14.4	30	53	12	0	2.157	0.647	1.510
9	22	2006	15.3	21.1	8.9	21	38	12	0	1.739	0.365	1.373
9	23	2006	18.8	27.2	13.3	18	25	11	0	2.170	0.391	1.780
9	24	2006	20.2	27.2	15	19	29	14	0	2.367	0.450	1.918
9	25	2006	21.3	29.4	15.6	18	27	13	0	2.533	0.456	2.077
9	26	2006	22.7	30	16.7	17	25	11	0	2.759	0.469	2.290
9	27	2006	24	31.1	18.9	20	34	13	0	2.984	0.597	2.387
9	28	2006	23.2	30	18.9	22	36	14	0	2.844	0.626	2.218
9	29	2006	21.6	28.3	16.7	26	36	19	0	2.580	0.671	1.909
9	30	2006	18.7	24.4	15	37	61	27	0	2.157	0.798	1.359
10	1	2006	13.8	21.1	7.8	64	98	41	0	1.578	1.010	0.568
10	2	2006	10.9	14.4	7.8	90	100	70	0.51	1.304	1.174	0.130
10	3	2006	11.2	15	7.8	90	100	66	0	1.330	1.197	0.133
10	4	2006	9.1	14.4	5.6	88	100	57	0	1.156	1.017	0.139
10	5	2006	9.4	15.6	6.1	86	100	58	8.89	1.179	1.014	0.165
10	6	2006	12.1	16.7	8.9	71	100	54	0	1.412	1.002	0.409
10	7	2006	14.6	20.6	8.9	57	93	36	0	1.662	0.947	0.715
10	8	2006	18.2	26.1	12.2	30	41	18	0	2.090	0.627	1.463
10	9	2006	17.3	23.3	12.2	29	46	21	0	1.975	0.573	1.402
10	10	2006	12.9	18.3	8.9	33	41	24	0	1.488	0.491	0.997
10	11	2006	17.2	24.4	12.8	30	38	14	0	1.962	0.589	1.374
10	12	2006	19	26.1	13.3	28	37	20	0	2.197	0.615	1.582
10	13	2006	16.5	22.8	8.9	43	93	19	0	1.877	0.807	1.070
10	14	2006	12.7	18.9	8.9	76	100	52	0	1.469	1.116	0.352
10	15	2006	12.2	17.8	8.3	81	100	53	0	1.421	1.151	0.270
10	16	2006	8.3	12.2	6.1	98	100	83	0	1.095	1.073	0.022
10	17	2006	10.4	17.2	5	48	98	24	0	1.261	0.605	0.656
10	18	2006	13	20	7.8	33	49	15	0	1.498	0.494	1.004
10	19	2006	16.9	24.4	11.7	34	47	23	0	1.925	0.655	1.271
10	20	2006	19.6	26.7	13.9	29	53	13	0	2.281	0.661	1.620
10	21	2006	18.5	26.7	13.3	19	28	13	0	2.130	0.405	1.725
10	22	2006	19.1	27.2	14.4	25	33	16	0	2.211	0.553	1.658
10	23	2006	18.9	26.1	14.4	24	30	15	0	2.184	0.524	1.660
10	24	2006	16.8	22.8	11.1	27	37	13	0	1.913	0.517	1.397
10	25	2006	11.5	19.4	5	15	30	7	0	1.357	0.204	1.153
10	26	2006	14.7	20.6	10	17	31	10	0	1.673	0.284	1.388
10	27	2006	16.8	23.3	11.7	18	29	13	0	1.913	0.344	1.569
10	28	2006	16.6	23.3	12.2	21	29	15	0	1.889	0.397	1.492
10	29	2006	13.6	19.4	8.9	29	47	18	0	1.558	0.452	1.106
10	30	2006	11.2	17.8	7.8	34	65	20	0	1.330	0.452	0.878
10	31	2006	10.1	17.8	5.6	37	62	21	0	1.236	0.457	0.779
11	1	2006	9.6	16.1	5.6	52	67	34	1.27	1.195	0.622	0.574
11	2	2006	8.6	10	5.6	99	100	81	49.53	1.117	1.106	0.011
11	3	2006	9.6	12.8	7.2	100	100	100	0.25	1.195	1.195	0.000
11	4	2006	11	15	7.2	77	100	51	0	1.313	1.011	0.302
11	5	2006	13.7	18.9	9.4	57	75	43	0	1.568	0.894	0.674
11	6	2006	18.3	22.8	13.9	54	77	40	0	2.103	1.136	0.967
11	7	2006	16.1	21.1	11.1	69	100	50	0.25	1.830	1.263	0.567
11	8	2006	9.6	11.7	5.6	88	100	57	5.59	1.195	1.052	0.143
11	9	2006	7.1	13.3	2.8	58	86	33	0	1.009	0.585	0.424
11	10	2006	8.1	12.2	5.6	50	94	25	0	1.080	0.540	0.540
11	11	2006	3.5	6.1	1.7	90	100	55	9.65	0.785	0.707	0.079
11	12	2006	4.8	10	1.7	61	100	28	5.59	0.860	0.525	0.335
11	13	2006	5.2	9.4	1.7	100	100	100	29.72	0.885	0.885	0.000
11	14	2006	8.6	12.2	6.7	100	100	99	1.52	1.117	1.117	0.000
11	15	2006	10.3	14.4	6.7	72	100	48	0	1.253	0.902	0.351
11	16	2006	8.7	10.6	6.7	100	100	100	9.91	1.125	1.125	0.000
11	17	2006	11.2	13.3	8.9	100	100	100	0	1.330	1.330	0.000
11	18	2006	13.3	20.6	8.9	63	100	37	0	1.527	0.962	0.565
11	19	2006	13.3	17.2	10	58	70	45	0	1.527	0.886	0.642
11	20	2006	12.4	14.4	10	55	63	46	0	1.440	0.792	0.648
11	21	2006	7.8	11.1	5.6	95	100	53	3.05	1.058	1.005	0.053
11	22	2006	6.2	8.3	3.9	96	100	85	8.89	0.948	0.910	0.038
11	23	2006	4.6	9.4	0.6	75	100	21	0	0.848	0.636	0.212
11	24	2006	5.5	11.7	2.2	52	89	18	0	0.903	0.470	0.434
11	25	2006	4.8	9.4	1.1	69	100	32	0	0.860	0.594	0.267
11	26	2006	1.3	2.8	0	100	100	100	19.81	0.671	0.671	0.000
11	27	2006	0.9	2.2	-1.1	100	100	98	8.13	0.652	0.652	0.000
11	28	2006	-0.3	2.8	-2.2	92	100	72	0	0.598	0.550	0.048
11	29	2006	1.8	7.8	-4.4	40	69	22	0	0.696	0.278	0.417
11	30	2006	5	10	0.6	49	68	31	0	0.872	0.427	0.445
12	1	2006	10.1	16.1	6.7	38	59	18	0	1.236	0.470	0.766
12	2	2006	9.7	17.2	5.6	20	25	14	0	1.203	0.241	0.963
12	3	2006	10.2	16.7	5.6	28	44	20	0	1.245	0.348	0.896
12	4	2006	12.8	18.3	8.9	24	40	19	0	1.478	0.355	1.123
12	5	2006	13.2	19.4	8.9	25	34	19	0	1.517	0.379	1.138
12	6	2006	13.3	20	10	25	37	14	0	1.527	0.382	1.146
12	7	2006	14.2	20.6	10.6	20	29	9	0	1.619	0.324	1.296
12	8	2006	10.1	15	4.4	38	100	16	8.89	1.236	0.470	0.766
12	9	2006	5.4	7.2	1.7	100	100	100	64.52	0.897	0.897	0.000
12	10	2006	1.8	3.3	0	100	100	100	10.41	0.696	0.696	0.000
12	11	2006	3.6	5	2.2	99	100	86	22.1	0.791	0.783	0.008
12	12	2006	6.5	7.8	5	100	100	100	41.4	0.968	0.968	0.000
12	13	2006	8.5	10	6.7	100	100	100	20.07	1.110	1.110	0.000
12	14	2006	8.7	10	5.6	100	100	100	7.62	1.125	1.125	0.000
12	15	2006	3.5	6.7	0	97	100	68	12.7	0.785	0.762	0.024
12	16	2006	1.3	4.4	-1.1	71	100	41	0	0.671	0.476	0.195
12	17	2006	0.3	3.9	-1.7	78	100	34	0	0.624	0.487	0.137
12	18	2006	3	7.8	-0.6	21	32	14	0	0.758	0.159	0.599
12	19	2006	3.1	8.3	0	48	100	11	0	0.763	0.366	0.397
12	20	2006	4.1	10	0	52	85	29	0	0.819	0.426	0.393
12	21	2006	2.9	5	0.6	91	100	43	38.35	0.752	0.685	0.068
12	22	2006	4	10	0	73	100	32	0.25	0.813	0.594	0.220
12	23	2006	6.7	10	4.4	55	100	28	0	0.981	0.540	0.442
12	24	2006	8.4	13.9	5.6	69	100	44	0	1.102	0.761	0.342
12	25	2006	9.6	11.7	7.2	48	60	32	0	1.195	0.574	0.622
12	26	2006	7.6	11.7	3.9	67	100	33	25.91	1.044	0.699	0.344
12	27	2006	1.9	4.4	-1.1	84	100	54	19.05	0.701	0.589	0.112
12	28	2006	2.7	7.8	-1.7	36	56	24	0	0.742	0.267	0.475
12	29	2006	7.7	12.2	3.9	32	50	17	0	1.051	0.336	0.715
12	30	2006	6.4	12.2	2.8	54	99	25	0	0.961	0.519	0.442
12	31	2006	5.6	11.1	3.3	65	82	48	0	0.910	0.591	0.318
1	1	2007	9.1	15	4.4	35	55	22	0	1.156	0.405	0.751
1	2	2007	10.7	13.9	7.2	42	67	23	0	1.287	0.540	0.746
1	3	2007	7.3	11.7	6.1	78	100	45	8.38	1.023	0.798	0.225
1	4	2007	2.8	6.7	-1.1	92	100	59	6.1	0.747	0.687	0.060
1	5	2007	1.3	6.7	-2.8	43	68	28	0	0.671	0.289	0.383
1	6	2007	5.3	8.3	2.8	45	57	28	0	0.891	0.401	0.490
1	7	2007	11.1	17.2	3.9	26	59	11	0	1.321	0.344	0.978
1	8	2007	13	21.1	9.4	29	43	21	0	1.498	0.434	1.063
1	9	2007	11.8	18.9	8.3	29	43	14	0	1.384	0.401	0.983
1	10	2007	6.2	9.4	0	59	100	26	0	0.948	0.559	0.389
1	11	2007	-0.3	3.9	-3.3	59	100	24	0	0.598	0.353	0.245
1	12	2007	-3	1.7	-6.1	28	45	12	0	0.490	0.137	0.353
